"id","timePoint","studyGroup","treatment_now","carryover_ig","z_habit","z_intention","z_attitude","z_injnorm","z_descnorm","z_pbc","z_intrinsic_mot","z_planning","z_selfcontrol","trt","carry","habit_latent","intention_latent","attitude_latent","injnorm_latent","descnorm_latent","pbc_latent","intrinsic_mot_latent","perceived_comp_latent","perceived_choice_latent","extrinsic_mot_latent","planning_latent","selfcontrol_latent","motivational_comp_latent","zimo_discat_latent","zimo_enjoy_latent","zimo_risk_latent","age","gender","prior_app","income","age_c","female","male","income_low","income_med","income_high","age_25_50","BStel","InBew","OutBew","rand_pa","pa_driver_small","weeklyMET_minutes","steps_day","treat_phase_pa","vpa_share","mpa_share","lpa_share","share_sum","lpa_met_week","mpa_met_week","vpa_met_week","lpa_min_week","mpa_min_week","vpa_min_week","pa_light_days","pa_mod_days","pa_vig_days","pa_light_minutes","pa_mod_minutes","pa_vig_minutes","weeklyMET_minutes_check","habit_1","habit_2","habit_3","habit_4","intention_1","intention_2","intention_3","attitude_1","attitude_2","attitude_3","attitude_4","attitude_5","norm_inj_1","norm_inj_2","norm_inj_3","norm_desc_1","norm_desc_2","norm_desc_3","pbc_1","pbc_2","pbc_3","pbc_4","intrinsic_mot_1","intrinsic_mot_2","intrinsic_mot_3","perceived_comp_1","perceived_comp_2","perceived_comp_3","perceived_choice_1","perceived_choice_2","perceived_choice_3","extrinsic_mot_1","extrinsic_mot_2","extrinsic_mot_3","action_planning_1","action_planning_2","action_planning_3","action_planning_4","self_control_1","self_control_2","self_control_3","motivational_comp_1","motivational_comp_2","motivational_comp_3","motivational_comp_4","bmzi_fitness","bmzi_health","bmzi_body","bmzi_social","bmzi_competition","bmzi_distraction","bmzi_aesthetics","zimo_discat5","zimo_enjoy1","zimo_enjoy2","zimo_enjoy3","zimo_risk1","zimo_risk2","zimo_risk3","app_use_prob","app_use_yesno","app_use_days","tam_usefulness_1","tam_usefulness_2","tam_usefulness_3","tam_ease_1","tam_ease_2","tam_ease_3","tam_enjoyment_1","tam_enjoyment_2","tam_enjoyment_3","tam_trust_1","tam_trust_2","tam_trust_3","tam_future_use_1","tam_future_use_2","tam_future_use_3"
37,"T2","IG",TRUE,FALSE,1.36086455424361,0.936812314420868,0.102703136224674,0.0370207860070977,0.233572296147875,-0.119240100123114,0.269002916773655,-1.28614397626814,-0.459031376177516,1,0,3.94645429076834,7.46976586839384,5.04213097134849,3.82230342957367,4.20267029143022,5.59518632326779,4.02946433451717,3.30729880569431,3.40277339885003,1.26025483782927,1.55143577235603,3.29128172416128,5.10426240432828,3.354831797516,4.38266316461893,4.69177407495741,26,1,1,1,-13.84,1,0,1,0,0,1,3,4.1,4.6,-339.248483327714,63.2190723935337,742,3533,1,0.0157126663159579,0.29658769490663,0.687699638777412,1,510.27313197284,220.068069620719,11.6587984064408,170.091043990947,44.0136139241438,1.29542204516008,5,2,0,34,22,NA,730,3,5,5,3,7,7,7,6,6,4,6,4,NA,5,4,4,6,4,6,6,6,5,4,4,4,3,3,3,2,3,4,2,1,2,1,1,1,1,4,3,3,5,5,5,5,4,5,3,3,3,3,3,3,4,5,5,5,5,4,0.750260105595118,0,NA,7,NA,6,4,4,5,4,4,5,4,5,5,4,5,5
38,"T2","CG",FALSE,FALSE,1.00686365772686,0.492534300824897,1.26084719874683,1.32142374272391,-0.500060069357042,0.842061055429243,2.4568841223668,2.91151777955596,1.3658864000577,0,0,2.1728774700748,5.89390117347532,7.35289611555751,5.95052733552285,3.31964482673284,5.78020152575335,4.81878143654345,4.38759555023908,NA,1.26663232718267,5.06484387891804,4.21555872073667,5.66612979666351,3.83577199735508,4.34022299034562,1.28103255102742,68,1,0,3,28.16,1,0,0,0,1,0,2.5,5.6,0.3,87.9731914850394,31.8562337159252,212,1010,0,0,0.202021999023855,0.797978000976145,1,169.171336206943,42.8286637930572,0,56.3904454023143,8.56573275861144,0,2,0,0,28,NA,NA,168,3,2,2,1,7,7,5,6,7,7,7,7,7,7,5,4,3,3,5,6,7,7,4,4,NA,4,4,4,4,4,3,2,1,1,4,4,4,4,5,NA,5,5,5,4,5,5,5,1,4,2,2,3,4,5,5,4,2,1,1,0.46257015465625,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,"T2","CG",FALSE,FALSE,-0.930234773364232,-0.413294359494569,-1.37993309107492,0.145239697909169,-0.0196858648659296,-1.3741630503866,-0.0989744747062485,-0.10412313952377,-0.44571330280232,0,0,1.35143706686597,4.63543078763379,4.02655565117858,3.86427836648079,4.1527132090286,3.60513677139975,2.88973095170487,3.0620107567906,3.26443674835908,1.85680309627135,1.44734547995482,3.22525497434364,3.28040821372906,2.25714383857396,2.02169120035886,1.68917927014376,28,0,0,2,-11.84,0,1,0,1,0,1,9.3,1,5.3,169.099870018907,-35.7727274567404,722,3438,0,0.0119298714911565,0.239189654663205,0.748880473845638,1,540.691702116551,172.694930666834,8.61336721661501,180.230567372184,34.5389861333668,0.957040801846112,5,1,0,36,35,NA,715,2,NA,2,2,NA,5,4,5,5,3,3,4,4,NA,4,3,2,3,3,4,4,5,3,4,2,3,3,3,3,3,4,NA,2,2,2,2,1,2,NA,4,3,3,4,2,4,5,4,3,3,3,1,4,2,2,2,2,2,1,1,0.51249739648421,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,"T2","IG",TRUE,FALSE,0.853515066860639,0.0369902047045191,0.398635199664601,0.254667945499237,1.12630341141883,1.69978503709118,-0.925014234167253,-0.379187298960461,0.286618597385487,1,0,4.26040732310062,5.86815167234686,6.78127281959588,4.69386792832113,5.02083550789771,6.47983887679639,3.04801979218178,3.60082336503566,3.22867058172569,0.358110919829678,2.15795902273746,4.03349655011854,4.39455118079125,3.69236025085309,3.79815757924277,1.36237109880571,46,1,1,2,6.16,1,0,0,1,0,1,13.4,2.5,1.1,320.518575998033,46.232817230181,1029,4900,1,0.00706767768831924,0.251004538759589,0.741927783552092,1,763.443689275102,258.283670383617,7.27264034128049,254.481229758367,51.6567340767235,0.808071149031166,7,2,0,36,26,NA,1016,3,3,3,4,6,5,6,6,7,7,7,7,5,5,5,6,5,6,7,7,6,7,3,3,NA,4,4,4,3,3,2,0,0,1,2,2,2,2,4,5,5,5,5,4,4,4,5,3,2,2,2,2,3,4,3,4,1,1,1,0.750260105595118,0,NA,5,5,5,5,5,3,5,5,4,3,5,3,6,5,5
41,"T2","CG",FALSE,FALSE,0.451906324130814,-1.09810719380098,0.253116774709803,1.54619377888479,-0.0381403449379681,-0.769077726570594,0.878223749751519,1.1551880055861,0.765549207145853,0,0,2.30012811088269,3.09162392644752,5.68489640192794,6.19419491183536,5.3376717786081,3.78757131209432,4.73833933732894,2.8915391214097,2.89156380842542,1.18854273031152,2.6947949402916,4.09419411004577,5.66257464187481,5.22536575177494,4.40796403948578,2.72991059606048,39,1,0,3,-0.840000000000003,1,0,0,0,1,1,0.5,3,2.3,160.184742767695,-15.8061668009414,1217,5795,0,0.0209651817334816,0.213301799371839,0.76573301889468,1,931.897083994825,259.588289835528,25.5146261696471,310.632361331608,51.9176579671055,2.83495846329412,7,2,0,44,26,NA,1184,2,3,3,1,4,3,3,6,5,6,6,6,5,7,7,5,5,4,NA,3,6,NA,4,4,4,3,3,3,3,3,3,1,1,1,3,2,3,3,5,3,4,5,5,5,5,4,4,3,2,3,1,3,5,4,4,5,3,2,4,0.574442516811659,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"T2","IG",TRUE,FALSE,-0.338378826818458,-0.59519775955662,-0.912382415176632,-1.99076310121501,-0.831018236208682,-0.217566413593253,-1.72478399021027,-1.39827950603725,0.541927286471341,1,0,3.76721810119737,4.50781727398998,4.84405897599599,1.58524282575166,2.54372888245574,4.97317323254415,2.34565288176361,1.99034996754714,3.0108793861189,0.870493591916789,1.15303269055663,3.75588339483088,3.6096720127419,0.807428859353564,2.40802201645232,1.80479013689637,41,1,0,1,1.16,1,0,1,0,0,1,11.8,3.6,2.5,-253.227239576799,2.60462435132719,657,3129,1,0.0270179647137411,0.246262574340217,0.726719460946042,1,477.45468584155,161.794511341522,17.7508028169279,159.151561947183,32.3589022683045,1.9723114241031,5,1,0,32,32,NA,640,4,4,4,3,6,5,4,5,5,5,4,4,1,1,3,1,3,1,4,5,4,5,3,3,2,3,2,2,4,3,2,1,1,2,1,1,1,1,4,NA,3,3,4,3,4,4,5,4,3,3,4,2,1,2,2,3,1,2,2,0.679178699175393,1,5,5,5,5,5,4,4,3,5,5,5,2,6,3,4,5
43,"T2","CG",FALSE,FALSE,0.899496194048552,-0.855473242530076,-1.27524101270904,-0.773519169517219,-0.172805162991181,-0.798180030924877,1.45090438775102,-1.04588466454067,-0.876950758062099,0,0,4.51719883346435,3.5758457911894,5.1487968579355,2.64783499250886,3.22712284626839,3.45279425805014,NA,4.17604744795351,3.61898547058616,2.94512485769849,1.9058807365683,2.352505010876,4.65976207463835,3.85801813004765,4.11100895561085,1.28452103207951,24,1,0,3,-15.84,1,0,0,0,1,0,5.7,2.5,1.7,-137.546675293211,5.50521089530161,0,0,0,0,0.176081664040685,0.823918335959315,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,4,4,4,3,3,4,5,4,5,5,5,2,3,2,2,4,2,3,4,4,4,4,3,4,4,4,4,3,3,3,4,3,3,2,2,1,2,3,3,2,5,4,5,NA,4,4,4,2,4,3,2,4,4,4,4,1,1,2,0.46257015465625,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,"T2","CG",FALSE,FALSE,-0.516897793586179,0.126791332069067,0.612378856543579,-1.22302932193468,-0.849770995751263,1.0578493945323,0.561942195879551,0.158727959116462,-0.0368052504806704,0,0,2.70677142034297,6.44651190174255,5.02719627686846,2.34431277447558,2.91599424049091,6.57021010196024,3.40861130692946,3.63955762067214,3.10699817965616,2.37452702365196,2.05262911741917,3.02708096084597,4.77464731952569,1.71485624851402,4.54695718396812,2.45909942006708,41,1,0,1,1.16,1,0,1,0,0,1,8.8,9.6,4.6,232.425036969438,35.7447335215903,584,2781,0,0,0.165234484598041,0.834765515401959,1,487.503060994744,96.4969390052557,0,162.501020331581,19.2993878010511,0,5,1,0,33,19,NA,590,2,NA,3,2,6,6,4,5,5,5,4,NA,2,1,NA,4,2,4,6,7,6,7,3,3,4,4,3,3,3,4,3,3,2,2,2,2,2,2,3,3,3,4,5,5,5,4,5,4,2,2,4,4,2,5,4,4,2,2,3,0.645656306225795,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,"T2","CG",FALSE,FALSE,-1.01608595053425,0.477300681439196,0.731134171682239,-1.01035621945517,-0.47533993143622,-1.10729634519246,-0.56434734066478,0.1351193540471,-0.666916967443736,0,0,-0.17688592920991,5.09242071742486,4.95645821694282,2.73420006203816,2.75078765111,2.94756418559217,2.70295500420885,2.57448368000699,2.61797395019068,1.24034232638979,1.80520337447276,3.0669242807602,4.05787146614733,4.74674892777733,4.35751239693447,2.34976414638737,49,0,0,1,9.16,0,1,1,0,0,1,9.1,6.2,0.8,-45.7224278369038,-60.3699810119105,127,605,0,0,0.199969037659466,0.800030962340534,1,101.603932217248,25.3960677827522,0,33.8679774057493,5.07921355655044,0,1,0,0,34,NA,NA,102,1,1,1,1,5,6,6,4,NA,4,4,5,3,2,4,NA,2,4,3,3,2,4,4,3,3,3,2,3,3,3,3,2,1,1,2,2,2,2,NA,3,4,4,4,3,5,4,5,1,4,1,1,1,5,5,4,3,3,3,3,0.51249739648421,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,"T2","IG",TRUE,FALSE,0.0811977199448276,0.139912721357613,-1.10350537037795,-1.1509201745854,-0.28386130583091,0.311913900358195,0.00530009899660701,0.313264743603195,-1.25411171046985,1,0,1.46362755344886,5.56919144286191,3.71413285644284,2.81785161125681,3.4982222153717,5.81318320247652,3.49875911455603,3.47644967585022,3.501152754052,0.949071973279477,2.89416126251463,2.42634099097425,4.84636422183362,3.15783013027535,4.48116753327627,0.924471601716762,22,1,0,3,-17.84,1,0,0,0,1,0,6.2,4.3,2.4,61.0201439087838,2.89915939502767,1043,4967,1,0.00947721819626167,0.266081652655266,0.724441129148472,1,755.592097701856,277.523163719443,9.88473857870093,251.864032567285,55.5046327438885,1.09830428652233,7,2,0,36,28,NA,1036,NA,1,2,1,5,5,5,3,5,4,4,4,2,3,2,5,3,3,4,6,6,7,4,3,3,4,4,3,3,4,4,1,0,1,3,3,3,3,2,1,4,4,4,4,5,5,4,2,1,3,NA,5,3,5,4,5,1,1,1,0.5,0,NA,4,5,5,4,4,5,4,5,4,3,5,6,5,5,4
47,"T2","IG",TRUE,FALSE,-0.0105402010429122,-2.63732974270623,-1.70968105489232,-0.147412778471065,0.931314877595891,-0.779056543955853,-1.17439414865245,-0.792521940976461,-2.27461739461926,1,0,2.82870976880685,2.48500465761638,4.07590962870816,3.8409734991963,5.45919028736918,4.27560459538813,2.60861294480378,2.78200466927593,2.98283146391119,1.99025337113585,1.88045279180795,1.67651059421013,NA,2.46480316050243,3.67544028204464,2.8635046718742,43,1,1,3,3.16,1,0,0,0,1,1,6.1,4.2,0.8,99.8224350365736,-35.9633083117038,1382,6581,1,0.0112873828830197,0.282422772194259,0.706289844922721,1,976.092565683201,390.308271172466,15.5991631443333,325.364188561067,78.0616542344931,1.73324034937037,7,3,0,46,26,NA,1356,2,3,2,3,2,2,2,NA,3,NA,5,NA,5,4,4,5,6,6,3,4,NA,4,3,3,2,3,2,3,3,3,3,2,2,2,2,2,2,1,2,1,2,4,4,4,5,5,4,2,2,2,3,4,2,4,4,4,2,3,3,0.689974481127613,1,7,6,7,NA,5,4,5,5,6,4,3,6,4,6,4,6
48,"T2","IG",TRUE,FALSE,-0.67877706858522,-0.870558672814782,1.25565275511241,-0.2288612729632,2.17481446554169,-0.137097509918279,-1.42839830251605,-1.33610352190377,0.0611145533500675,1,0,2.23371336037913,2.96182098681102,6.12752147373857,3.6612432286958,7.11927934187234,4.24171139848314,2.4813475243148,2.2345894231479,2.93392968570985,1.39930742250521,1.35223276540907,3.48627508723658,3.72931000935531,3.94829318887872,2.95508003487589,3.02975313680026,37,1,0,3,-2.84,1,0,0,0,1,1,3.6,0.3,4.8,46.8359613871494,-40.9282199856314,682,3248,1,0.000953606036491692,0.307303713709116,0.691742680254392,1,471.768507933496,209.581132749617,0.650359316887334,157.256169311165,41.9162265499234,0.0722621463208149,4,2,0,39,21,NA,678,NA,2,NA,2,3,3,3,6,6,6,6,5,3,4,4,7,6,7,5,4,5,5,2,2,2,2,3,3,3,2,3,2,0,1,2,1,1,2,4,4,4,4,NA,3,4,4,5,4,2,3,3,4,4,3,3,4,3,3,2,0.610639233949222,1,5,7,7,6,5,3,5,5,5,NA,4,5,5,6,5,5
49,"T2","IG",TRUE,FALSE,0.694470725607046,-0.154627232853784,0.850098129555697,-0.504265546966198,-1.07007496592867,0.299881925292531,-1.48050997754266,-1.77162930607084,-0.071242400003141,1,0,4.07057071465921,5.54681103115515,7.22515953138943,4.19632963524162,3.20556335713053,6.23288950476553,3.05260213740485,2.83482795419023,2.11848156036899,1.1390246630567,1.26769677376079,3.4300953270545,5.10639322686139,1.3278184555332,3.96855613434194,2.3962088291702,29,1,0,2,-10.84,1,0,0,1,0,1,16.8,0.4,1.6,197.49640765454,37.8817061236435,1471,7005,1,0.0234443699039705,0.310205776004845,0.666349854091185,1.02048495369963,980.200635368133,456.312696503127,34.4866681287405,326.733545122711,91.2625393006254,3.83185201430451,7,4,0,47,23,NA,1447,4,5,3,4,5,5,6,7,7,6,7,NA,5,5,5,3,4,3,6,6,6,6,4,2,3,3,3,3,2,2,2,1,1,1,1,2,1,NA,NA,3,3,5,5,NA,4,5,NA,5,NA,3,2,3,1,5,5,3,1,2,4,0.679178699175393,1,7,6,5,4,5,5,4,5,6,5,4,5,6,5,4,5
50,"T2","CG",FALSE,FALSE,0.592131760717714,-1.63926785479427,0.0204352907188408,-0.0613080947627733,0.744729494888823,0.0107256515393399,-0.879085888594272,-0.100257770770829,0.438235026374892,0,0,1.37950297086564,1.8867253626186,5.88870673871516,3.38778752050671,4.40482212367818,4.90055005843732,3.20416510700551,3.58312932259557,3.14872428966052,1.47982969821173,2.12215327994251,3.72741844165666,4.30705733121147,4.65711754286105,3.5291570776478,3.60235245204576,48,1,1,1,8.16,1,0,1,0,0,1,15.1,4.7,2.8,238.774134354579,-50.390040196179,493,2348,0,0,0.209692093469203,0.790307906530798,1,389.621797919683,103.378202080317,0,129.873932639894,20.6756404160634,0,4,1,0,32,21,NA,489,1,1,2,1,2,2,1,7,6,6,7,7,4,4,NA,7,6,5,4,5,5,5,3,3,NA,3,3,4,3,3,2,1,1,2,3,2,3,2,4,4,4,3,5,5,5,4,NA,1,3,2,1,4,4,3,3,4,3,4,3,0.721115178022863,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,"T2","CG",FALSE,FALSE,0.282161559609412,-0.418644383277849,1.88016953887709,1.55194580169898,1.38736779879819,0.0678140542935219,-1.48280255652049,-0.164245469117115,-1.32232398336968,0,0,2.14451664740873,4.74316744476038,8.44491238542287,6.56975485708242,5.90087236660267,4.67790669383752,2.13688727756604,2.71320646426791,3.21300564515994,2.08616584391633,2.10733210679953,2.64628880487537,3.81726786766211,3.82173617645206,3.0785040462056,0.717341771705085,46,1,0,2,6.16,1,0,0,1,0,1,11.8,5.7,3.2,223.914512211107,-22.8098614892493,680,3238,0,0.00378603053279221,0.226835637390614,0.769378332076594,1,523.177265812084,154.248233425617,2.5745007622987,174.392421937361,30.8496466851234,0.286055640255411,5,1,0,35,31,NA,680,2,2,2,2,4,5,4,7,7,7,7,7,6,7,NA,5,7,4,4,4,4,4,2,3,3,3,2,3,3,3,4,2,3,2,3,2,2,2,2,3,3,3,3,5,4,NA,NA,3,3,1,1,3,3,2,3,3,1,1,2,0.645656306225795,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,"T2","CG",FALSE,FALSE,-0.136464100271534,-0.00911296997575512,-0.115874833743605,0.230938754328389,-0.798162424523351,-0.105346520163315,0.836149182374038,0.0963234241737197,-1.06865971892787,0,0,2.29013120190637,3.92507039648172,4.04818749506205,4.837972868544,2.94518069187997,4.97327184583593,4.10731932744703,NA,2.79834379554235,2.05464882460081,2.22403028885964,2.31930440701174,4.69924087345138,4.71331450518953,4.27628528604806,1.50006290595478,36,1,0,2,-3.84,1,0,0,1,0,1,4.5,8.4,5,390.767554872893,-3.74888772867806,855,4071,0,0.0147077313414775,0.186576569080353,0.79871569957817,1,682.901923139335,159.522966563702,12.5751102969632,227.633974379778,31.9045933127403,1.39723447744036,7,1,0,33,32,NA,853,2,2,4,3,4,4,5,3,3,4,NA,5,4,6,6,3,3,2,5,5,6,5,4,4,4,4,3,3,3,2,2,3,1,3,2,2,3,3,3,2,3,5,4,5,5,4,4,3,3,3,4,4,5,4,5,5,1,2,2,0.645656306225795,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,"T2","CG",FALSE,FALSE,-0.207212009751974,-1.30814756967795,-1.87302693381415,0.0582267226053914,-0.387422428100573,-0.256539461386408,-1.34741884179309,-1.97186061506527,-1.79166744621223,0,0,0.404420190027926,3.03142982400633,2.68788387421275,3.87998006008026,3.01273964802585,4.42192563783332,2.9325453899913,2.44501385043754,2.9812661011374,1.24927495579799,0.498135868182865,1.98111736054267,NA,2.3780239791338,2.86489679298081,3.52195917651387,45,1,1,1,5.16,1,0,1,0,0,1,7.1,0.6,1.4,101.228881093733,-59.0317647589336,854,4067,0,0.029557209899649,0.233615836370736,0.736826953729615,1,629.250218485091,199.507924260609,25.2418572543003,209.750072828364,39.9015848521218,2.80465080603336,6,2,0,35,20,NA,830,1,1,1,NA,3,3,4,2,NA,3,3,3,2,4,4,4,3,2,5,4,4,4,4,4,3,2,2,2,3,3,3,1,1,0,1,1,1,1,2,2,1,4,4,4,4,NA,3,1,NA,1,4,3,3,2,3,3,3,3,3,0.721115178022863,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,"T2","CG",FALSE,FALSE,0.665373252614643,0.895655360511489,0.223405604682564,0.974312077169916,0.764202116515268,0.0927024921849676,0.274787326361852,0.993454464053939,-0.32339603098037,0,0,2.94361218944683,6.12972930316953,NA,6.0502698753958,4.09697069753652,4.76086060434401,3.72607188511817,3.17278398136188,2.62529687887222,1.7662400793368,2.98648673704637,2.80959048231228,5.00447095400196,3.05216873470325,1.86162352038231,0.508144754607098,55,0,0,1,15.16,0,1,1,0,0,0,6.1,3.5,0.9,-424.601773290422,23.3193257056267,95,452,0,0,0.163238968625665,0.836761031374335,1,79.4922979805618,15.5077020194381,0,26.4974326601873,3.10154040388763,0,1,0,0,26,NA,NA,78,3,2,3,2,7,7,6,7,7,6,6,6,5,6,6,3,3,4,4,4,5,4,4,3,NA,4,3,4,3,3,3,2,0,2,3,4,NA,3,2,3,3,5,5,5,4,4,4,NA,4,3,1,3,3,1,1,2,1,1,1,0.401312339887548,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,"T2","IG",TRUE,FALSE,-1.29307562151815,-0.516365836994678,-0.11914136373649,1.12171437007138,0.652085779131519,1.10119946459109,-0.993124142102423,-0.491091188224766,0.231668431092495,1,0,3.1894691249362,4.31310929506738,5.26751026974315,5.59993416571638,5.17284405485293,5.91953862381127,2.9661414662921,NA,3.14029381087291,1.6956305051724,2.57333565555182,3.61013511189135,4.77281115611691,3.74994391150782,4.69337128332791,1.12939863679835,49,0,0,2,9.16,0,1,0,1,0,1,0.5,2,4.6,-82.450884360222,8.0665000100988,17,81,1,0,0.248320398414508,0.751679601585493,1,12.7785532269534,4.22144677304663,0,4.25951774231779,0.844289354609326,0,0,0,0,NA,NA,NA,0,3,3,3,4,4,5,5,5,5,NA,5,5,6,6,5,6,5,6,6,NA,6,7,3,4,3,3,3,3,3,3,4,2,2,2,2,3,3,3,4,3,4,5,5,5,4,NA,4,3,3,3,3,5,4,4,4,5,2,1,1,0.549833997312478,1,5,5,6,6,5,4,4,4,5,3,7,4,NA,5,6,4
56,"T2","CG",FALSE,FALSE,-1.29715170569337,-1.5340260869316,-2.2344429532233,-1.17361386315801,-0.119753637064378,0.0879745511690605,0.0262276889168604,-0.724992610549866,0.323838516714557,0,0,NA,NA,NA,2.63785477142599,3.0373859402609,NA,NA,NA,NA,NA,1.64547480991362,3.56394946661187,NA,2.63427522516607,4.81882928331123,1.74988307223543,40,0,1,1,0.159999999999997,0,1,1,0,0,1,5.7,3.5,2,485.448150211792,-60.4785072764978,NA,5148,0,0.0150505858752877,0.226687196679413,0.758262217445299,1,819.681457058368,245.048859610446,16.269683331186,273.227152352789,49.0097719220892,1.80774259235399,NA,NA,NA,NA,NA,NA,1069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,5,5,2,3,2,0.598687660112452,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,"T2","IG",TRUE,FALSE,0.978999356588417,0.254056248760747,0.342365414807456,-1.71235840411357,-0.461860597388107,0.820392443377949,-0.97183303287195,2.08442016930534,-0.9034061547537,1,0,NA,NA,NA,2.05494019008444,5.09308152229792,NA,NA,NA,NA,NA,4.01463777427835,2.96573648458561,NA,2.9667919335099,3.30151610908392,2.66945613710841,22,0,0,2,-17.84,0,1,0,1,0,0,6,4.9,1,38.1304285172627,53.2672487208978,NA,6362,1,0.0201151770609431,0.291279253880493,0.688605569058564,1,919.977040262241,389.149083184339,26.87387655342,306.659013420747,77.8298166368678,2.98598628371333,NA,NA,NA,NA,NA,NA,1314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,4,3,3,0.437823499114202,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,"T2","IG",TRUE,FALSE,-1.15969981161173,1.5964142730962,1.69376313344603,1.19739859843078,0.560072973894128,0.796412349199723,0.877093383659575,0.517724994132453,-2.25279548969624,1,0,2.55674062740957,NA,7.54530897988694,5.85866912173379,4.31827184357953,5.99961342200081,4.0402161857399,2.42305983054213,3.09514440829541,0.805921199241692,2.85320637879959,1.80624765780814,3.69266010071172,4.14017636713298,4.78637978149872,1.02202832872672,58,0,1,1,18.16,0,1,1,0,0,0,17.6,5.5,0.6,-170.735396159315,46.4929775845428,745,3548,1,0.0142317148530856,0.239161639874801,0.746606645272113,1,556.221950727724,178.175421706727,10.6026275655488,185.407316909241,35.6350843413454,1.17806972950542,5,1,0,37,36,NA,735,2,3,2,2,7,7,7,7,6,7,7,7,6,6,6,4,4,3,6,6,5,6,4,4,4,2,2,3,3,4,4,1,2,1,3,3,3,2,2,2,2,3,4,4,4,5,4,3,1,2,NA,5,5,5,5,4,1,2,1,0.52497918747894,1,5,6,NA,5,5,5,5,4,3,6,5,5,5,4,5,4
59,"T2","CG",FALSE,FALSE,0.267338958371814,0.519805280453238,-0.679513523719039,1.52425628650401,-0.185045591898732,2.01769182472018,0.133328428706756,0.355003839867919,1.18085764764988,0,0,3.32694846342711,6.81874155236872,4.51937817108343,5.68178447047656,4.35047859917383,6.93107885753316,3.66153991512913,3.22683711080201,3.61490724279828,2.0851703973594,2.61787786072249,4.19933524961415,4.74244341422366,2.81020889387319,4.22256675154201,2.55562463024907,44,1,0,1,4.16,1,0,1,0,0,1,0.5,6.2,3.5,184.92377313206,54.7971522704784,679,3233,0,0.0216773369698785,0.204738793075085,0.773583869955037,1,525.26344769947,139.017640497983,14.7189118025475,175.087815899823,27.8035280995965,1.6354346447275,5,1,0,35,28,NA,665,3,4,4,4,7,7,6,3,4,4,3,3,5,6,6,4,3,5,6,NA,6,7,3,3,3,4,3,3,3,4,4,2,2,3,3,3,3,3,4,4,4,5,5,5,5,4,4,3,NA,1,3,4,4,5,5,5,2,2,3,0.645656306225795,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
