"id","timePoint","studyGroup","treatment_now","carryover_ig","z_habit","z_intention","z_attitude","z_injnorm","z_descnorm","z_pbc","z_auto_mot","z_planning","z_selfcontrol","trt","carry","habit_latent","intention_latent","attitude_latent","injnorm_latent","descnorm_latent","pbc_latent","auto_mot_latent","planning_latent","selfcontrol_latent","zimo_discat_latent","zimo_enjoy_latent","zimo_risk_latent","age","gender","prior_app","income","age_c","female","male","income_low","income_med","income_high","age_25_50","pa_driver","pa_demo_effect","steps_day","weeklyMET_minutes","pa_prop","pa_vig_days","pa_mod_days","pa_light_days","vig_mu","mod_mu","light_mu","pa_vig_minutes","pa_mod_minutes","pa_light_minutes","habit_1","habit_2","habit_3","habit_4","intention_1","intention_2","intention_3","attitude_1","attitude_2","attitude_3","attitude_4","attitude_5","norm_inj_1","norm_inj_2","norm_inj_3","norm_desc_1","norm_desc_2","norm_desc_3","pbc_1","pbc_2","pbc_3","pbc_4","autonomous_mot_1","autonomous_mot_2","autonomous_mot_3","autonomous_mot_4","controlled_mot_1","controlled_mot_2","controlled_mot_3","controlled_mot_4","action_planning_1","action_planning_2","action_planning_3","action_planning_4","self_control_1","self_control_2","self_control_3","motivational_comp_1","motivational_comp_2","motivational_comp_3","motivational_comp_4","bmzi_fitness","bmzi_health","bmzi_body","bmzi_social","bmzi_competition","bmzi_distraction","bmzi_aesthetics","zimo_discat5","zimo_enjoy1","zimo_enjoy2","zimo_enjoy3","zimo_risk1","zimo_risk2","zimo_risk3","app_use_prob","app_use_yesno","app_use_days","tam_usefulness_1","tam_usefulness_2","tam_usefulness_3","tam_ease_1","tam_ease_2","tam_ease_3","tam_enjoyment_1","tam_enjoyment_2","tam_enjoyment_3","tam_trust_1","tam_trust_2","tam_trust_3","tam_future_use_1","tam_future_use_2","tam_future_use_3"
51,"T2","CG",FALSE,FALSE,0.282161559609412,-0.418644383277849,1.88016953887709,1.55194580169898,1.38736779879819,0.0678140542935219,-1.48280255652049,-0.164245469117115,-1.32232398336968,0,0,2.14451664740873,4.74316744476038,8.44491238542287,6.56975485708242,5.90087236660267,4.67790669383752,2.38860702191399,2.17069211078684,2.76699218725727,4.79309419247583,3.64006752137775,3.1763065500279,38,0,0,1,-3.25,0,1,1,0,0,1,-0.373756080538574,181,3966.29462222223,508,-0.75378851103453,0,1,4,3.41113960511819,3.66825861773431,3.81687655591158,NA,39,44,2,2,2,2,4,4,6,7,7,7,7,7,6,6,7,6,5,7,4,4,6,4,3,2,2,2,2,2,1,2,3,1,3,2,3,3,2,2,3,3,3,3,4,3,1,1,3,5,5,3,4,4,4,3,2,0.51249739648421,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,"T2","CG",FALSE,FALSE,-0.136464100271534,-0.00911296997575512,-0.115874833743605,0.230938754328389,-0.798162424523351,-0.105346520163315,0.836149182374038,0.0963234241737197,-1.06865971892787,0,0,2.29013120190637,3.92507039648172,4.04818749506205,4.837972868544,2.94518069187997,4.97327184583593,4.59093424568443,2.05368340631031,2.279576962049,3.97370983298038,3.843310308975,0.863005471779696,44,1,0,2,2.75,1,0,0,1,0,1,-0.112985656943387,-27,3083.52565134257,2244,1.39450249010948,6,6,6,3.32182441278684,3.66826271342635,4.05195269706083,20,28,51,1,3,2,2,3,5,4,4,5,3,5,3,4,6,5,5,3,3,4,5,4,5,4,4,4,4,3,2,2,1,NA,2,1,2,2,2,2,4,4,3,4,4,4,3,1,2,2,3,4,5,4,3,1,2,1,0.645656306225795,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,"T2","CG",FALSE,FALSE,-0.207212009751974,-1.30814756967795,-1.87302693381415,0.0582267226053914,-0.387422428100573,-0.256539461386408,-1.34741884179309,-1.97186061506527,-1.79166744621223,0,0,0.404420190027926,3.03142982400633,2.68788387421275,3.87998006008026,3.01273964802585,4.42192563783332,3.19780350581199,0.629231708886296,2.2699223981761,2.38802381420753,2.28421784940906,1.40013654766694,46,1,0,2,4.75,1,0,0,1,0,1,-1.09616368686774,-3,2381.59204213487,558,-1.97452816745754,1,2,1,3.10848170472277,3.58093022761329,3.97126303804854,29,32,35,1,1,NA,1,3,3,3,3,3,2,2,2,5,3,3,2,3,3,4,6,4,5,3,3,3,4,2,2,2,2,1,1,1,1,2,3,2,4,3,3,3,NA,4,4,1,2,4,3,3,2,3,2,2,1,2,0.645656306225795,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,"T2","CG",FALSE,FALSE,0.665373252614643,0.895655360511489,0.223405604682564,0.974312077169916,0.764202116515268,0.0927024921849676,0.274787326361852,0.993454464053939,-0.32339603098037,0,0,2.94361218944683,6.12972930316953,5.85424259628131,6.0502698753958,4.09697069753652,4.76086060434401,4.15355061775436,2.84495048983109,2.79134554549555,3.72265410178993,4.24513662647246,1.24463683715216,43,0,1,1,1.75,0,1,1,0,0,1,0.425824615215031,421,4547.78667456495,2584,-0.0763146677411498,1,6,4,3.54257541381332,3.85583200457587,3.97236479933767,48,75,50,3,3,4,3,7,7,6,6,7,7,7,7,6,6,6,4,NA,5,4,4,5,5,4,4,4,4,2,1,1,2,3,NA,3,NA,3,2,2,NA,3,3,2,5,4,1,2,3,4,3,4,5,4,4,1,NA,1,0.598687660112452,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,"T2","IG",TRUE,FALSE,-1.29307562151815,-0.516365836994678,-0.11914136373649,1.12171437007138,0.652085779131519,1.10119946459109,-0.993124142102423,-0.491091188224766,0.231668431092495,1,0,3.1894691249362,4.31310929506738,5.26751026974315,5.59993416571638,5.17284405485293,5.91953862381127,3.31682905208185,2.31290977686889,3.70989825842824,3.9206585812427,4.6926283680979,2.68618536331717,37,1,0,2,-4.25,1,0,0,1,0,1,0.158585959537433,-111,534.417776737259,1714,0.409332237201497,2,4,3,3.69510790606595,3.96284261088032,4.11793718379552,33,61,35,3,3,3,4,4,4,4,6,3,5,6,5,7,6,5,4,5,5,5,6,6,6,3,3,3,4,1,NA,1,1,2,3,3,2,3,4,3,3,4,3,4,4,5,2,1,2,3,1,4,5,3,4,3,4,3,0.679178699175393,1,5,5,NA,5,5,5,5,5,5,4,NA,3,7,7,4,4
56,"T2","CG",FALSE,FALSE,-1.29715170569337,-1.5340260869316,-2.2344429532233,-1.17361386315801,-0.119753637064378,0.0879745511690605,0.0262276889168604,-0.724992610549866,0.323838516714557,0,0,-0.554049858152309,2.42721546336285,3.18700148243989,2.63785477142599,3.0373859402609,5.18686934605098,4.34157522053295,1.6294937430297,3.40700562499438,3.95576859449114,3.57878635110174,2.12793698217702,18,1,1,1,-23.25,1,0,1,0,0,0,-1.14714096356658,-419,532.096298711503,1152,-0.949190846062095,2,2,4,3.07643762446698,3.54649075802899,4.07263857637699,26,45,47,1,1,1,NA,2,3,1,3,4,3,4,4,3,NA,2,3,2,3,5,5,5,4,4,4,4,4,2,1,2,1,2,1,1,1,3,NA,3,3,3,4,5,4,5,1,2,2,2,2,4,4,4,3,3,3,2,0.622459331201855,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,"T2","IG",TRUE,FALSE,0.978999356588417,0.254056248760747,0.342365414807456,-1.71235840411357,-0.461860597388107,0.820392443377949,-0.97183303287195,2.08442016930534,-0.9034061547537,1,0,4.9464733258563,6.78338346091028,5.2807941816367,2.05494019008444,5.09308152229792,5.4174638998033,3.12331738613187,3.14858880079125,2.96441337884441,1.92330915646821,NA,3.38130003998916,45,0,1,2,3.75,0,1,0,1,0,1,1.01606882080023,485,6930.22075860309,3032,2.11950096502006,2,7,7,3.91622170292688,4.1217129372786,4.0572159450514,53,48,60,5,5,5,5,7,6,6,7,6,5,5,5,3,2,3,6,5,5,4,6,4,7,3,3,3,3,2,2,3,2,4,3,3,3,3,4,3,4,NA,3,3,5,3,3,3,2,2,4,2,3,4,3,3,3,4,0.634135591010801,0,NA,4,6,6,5,5,6,4,4,4,6,5,4,5,5,4
58,"T2","IG",TRUE,FALSE,-1.15969981161173,1.5964142730962,1.69376313344603,1.19739859843078,0.560072973894128,0.796412349199723,0.877093383659575,0.517724994132453,-2.25279548969624,1,0,2.55674062740957,7.39486108023209,7.54530897988694,5.85866912173379,4.31827184357953,5.99961342200081,4.57792552410586,1.79647499887134,1.61526707025684,NA,4.62239055719595,2.12662520298672,62,1,1,2,20.75,1,0,0,1,0,0,0.896288689074646,149,1395.01554523261,6704,2.80739632846813,7,6,7,3.70040194839671,4.1729551175044,4.21165366687128,41,130,92,2,3,3,2,7,7,7,7,7,NA,7,7,7,6,5,4,3,5,4,5,5,6,4,4,4,4,1,2,2,2,1,2,1,2,2,NA,NA,3,4,3,4,5,5,NA,3,1,3,3,2,4,4,4,2,3,2,0.657010462673499,1,7,5,5,NA,4,5,4,4,5,5,NA,5,4,6,3,6
59,"T2","CG",FALSE,FALSE,0.267338958371814,0.519805280453238,-0.679513523719039,1.52425628650401,-0.185045591898732,2.01769182472018,0.133328428706756,0.355003839867919,1.18085764764988,0,0,3.32694846342711,6.81874155236872,4.51937817108343,5.68178447047656,4.35047859917383,6.93107885753316,4.07487275799981,2.48865332856786,4.48758490508016,4.16833462134935,4.18673598196771,3.30216083146097,26,1,0,1,-15.25,1,0,1,0,0,1,1.04458116539431,-283,5125.00481160894,2086,0.589478062234457,3,5,5,3.42224283085276,3.90790318224002,4.02281634026141,39,28,59,5,2,3,2,6,7,7,4,4,4,4,4,6,6,6,5,4,3,6,7,6,6,4,4,4,NA,2,2,1,0,3,2,2,3,5,4,4,3,3,3,4,4,5,1,3,3,2,2,5,4,4,5,4,4,4,0.645656306225795,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,"T2","IG",TRUE,FALSE,-0.066091716780551,0.853372633612469,-0.457499693246021,-1.70092421861335,-0.369760297432115,0.95990300084456,0.389993695370298,1.42165295248583,0.744311311213441,1,0,3.99217455099551,5.97048982206265,NA,1.14236270743641,4.45670370408699,5.93500595611417,4.01997910059936,3.18166034383009,4.09797486423223,2.61018458011236,3.65508133258526,3.93301733510628,43,0,0,2,1.75,0,1,0,1,0,1,0.836775440404145,281,3204.42845529666,3332,2.60483786799037,6,7,6,3.81806727379234,4.01969321811692,4.0721421569163,29,53,38,NA,4,NA,4,6,5,7,6,5,6,5,5,NA,NA,1,5,4,5,7,6,7,6,4,4,4,4,1,2,1,2,3,3,3,4,5,4,4,3,4,3,3,4,3,4,2,2,4,3,3,4,3,4,NA,4,4,0.549833997312478,0,NA,6,5,6,6,4,5,6,5,4,5,4,4,5,5,5
61,"T2","CG",FALSE,FALSE,0.612095652528155,-0.0881651651640376,-0.192592595369471,-0.0837781540136772,1.27858630420913,0.193020685709921,1.39531699794629,1.89784963736396,-0.148106712214227,0,0,2.74067795698518,4.59952423032135,5.62386241638863,3.49164344988088,6.17375293682401,5.35108737866652,4.8516201800329,3.1453313845124,2.99128712178147,3.81637262496872,3.17994640999806,2.93027013592283,35,0,1,1,-6.25,0,1,1,0,0,1,0.255448248138311,325,4726.48349389762,1558,0.286118487696719,2,5,3,3.52585646437649,3.72946689114229,4.01356583726379,35,34,53,3,2,3,NA,5,4,4,6,6,5,5,6,2,3,4,5,6,6,5,6,6,5,4,4,4,4,1,1,1,2,3,4,3,3,3,2,3,4,3,4,3,5,5,2,2,1,4,3,4,4,2,3,3,2,2,0.598687660112452,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,"T2","CG",FALSE,FALSE,1.5628923599735,0.598534494196697,0.880749400214078,-0.959451769527658,-1.95590744113688,0.573626726642011,0.120471687665176,0.536975857967759,-1.35450101229802,0,0,3.85409375938512,6.88645003209375,5.90534657092137,3.14189169020261,2.3485764912419,5.64140701642732,4.50028426514797,2.4633793303984,2.51612992157143,3.6642117663091,4.78784173326861,2.78130914191456,32,1,0,1,-9.25,1,0,1,0,0,1,1.02894449358566,-211,7028.42867711355,3280,1.32817846068506,5,6,7,3.4696755233099,3.91287682982136,4.04689575903121,32,60,40,4,4,5,4,6,7,6,7,6,6,6,6,3,3,3,4,1,2,5,7,5,5,4,4,4,4,2,2,NA,2,3,2,3,2,3,2,4,NA,NA,4,4,5,5,3,2,1,4,3,3,4,5,5,3,2,NA,0.645656306225795,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,"T2","IG",TRUE,FALSE,-0.267330237662475,-0.400649927360389,0.346513439198886,0.219741566897847,0.766318836534328,0.637105819277774,-0.304593450809416,1.52161492116454,0.00902180580694044,1,0,1.61185628436465,4.90146032527069,6.00699863019112,5.55000473507776,5.8327749643855,5.62490704524565,4.78516827912808,3.70425288165518,2.95785668434484,2.3783834950518,4.77125113036057,3.50205232602038,51,1,0,2,9.75,1,0,0,1,0,0,0.0809705474044594,-163,2511.21296140421,2092,0.867227509584368,2,5,4,3.57783396004516,3.96583007024973,4.19164085780057,42,49,55,2,2,2,2,5,5,5,7,6,7,7,5,5,5,6,7,7,6,7,6,NA,5,4,4,4,4,3,1,2,2,4,3,3,3,4,3,3,4,3,4,3,4,4,5,3,2,4,4,2,5,5,4,3,3,4,0.574442516811659,1,6,7,7,7,5,7,4,4,4,5,7,7,5,6,5,5
64,"T2","CG",FALSE,FALSE,1.41753354224286,-0.66538541068735,-0.201955193367355,0.684652296520496,0.274627085731344,0.0753245040366786,0.175777410969994,-0.281920980784741,0.0257221234760112,0,0,3.99416519531899,4.18203693905539,4.34246354088122,5.46052356172041,4.88595735263618,5.14545141097926,3.98983229005847,2.81383604750917,3.20663630221029,3.812183203557,4.50252650617701,2.12624383284073,19,1,0,3,-22.25,1,0,0,0,1,0,0.298874980965958,-467,5862.19512684657,3806,1.1351995387255,6,6,7,3.54159022868571,3.64089728057412,4.01793249651329,49,39,37,4,4,NA,4,4,5,3,4,4,5,6,4,6,5,6,5,5,5,6,6,6,5,4,4,3,4,2,2,1,3,3,2,2,3,NA,4,3,2,4,3,2,4,4,3,3,2,4,2,4,5,4,5,2,1,2,0.46257015465625,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,"T2","IG",TRUE,FALSE,0.0936072012168754,-0.920130094936177,0.585417342703762,0.167617545762232,0.169312426395121,-1.64096680662941,-0.845360706188628,0.562122247598211,0.652157355406447,1,0,NA,NA,NA,5.11319321795896,4.41414056434069,NA,3.47555125303695,2.63716395118828,3.76630200365257,NA,NA,NA,45,1,0,2,3.75,1,0,0,1,0,1,-0.0906356679420126,-15,3778.79323592979,NA,1.57215303158541,NA,NA,NA,3.75109607437244,4.00737740224686,4.12617124379642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.679178699175393,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,"T2","IG",TRUE,FALSE,1.30721907643309,-1.67775028542897,-0.323284142778076,-0.838503467899829,-1.37239942461334,-0.670073795698507,0.436077883924217,-0.154785325599582,0.975134524002752,1,0,4.25018047253502,2.95334375429873,4.26217662893792,3.62316911654205,2.83778199278962,3.83158362673708,3.67820228012735,2.98391694397752,4.00442574426133,2.42490566350606,2.64378049006501,2.23466247539433,36,0,1,2,-5.25,0,1,0,1,0,1,-0.191185980653533,377,6603.2935043382,2156,0.0810419868474721,3,4,5,3.87628324108266,3.86326537757722,4.08746791696164,52,28,46,3,4,4,5,4,3,5,5,5,4,3,3,4,2,5,2,2,5,4,4,4,4,4,4,NA,4,2,2,2,2,3,2,3,2,NA,3,3,NA,3,3,2,4,3,3,2,3,3,4,3,3,4,3,2,2,3,0.634135591010801,1,7,6,7,5,4,4,5,6,4,3,4,5,5,6,4,5
67,"T2","CG",FALSE,FALSE,-0.956768104066091,-1.05636835655149,-0.483829541591587,-0.183987607337864,-1.19298348232677,0.566385015473396,-2.11924374545227,-2.81122672699113,-1.71127530892408,0,0,2.21088450422428,2.93655350602768,4.33688557973157,4.48696129585293,2.84646846881269,5.46553585413709,2.37740443735779,0.364086932460415,1.99249477861962,2.21961795654525,3.74890777889864,2.18794674058655,66,0,0,1,24.75,0,1,1,0,0,0,-0.616880785111952,297,1192.6626818362,578,-0.727704206960779,0,4,3,3.41730454021703,3.41966021194905,3.81608768840164,NA,23,35,2,3,3,2,3,2,4,3,5,6,4,4,5,5,5,3,2,2,7,5,5,6,3,2,3,1,2,2,1,4,1,1,1,1,2,1,2,3,3,3,3,4,5,4,4,3,5,3,2,4,4,5,2,2,2,0.401312339887548,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,"T2","IG",TRUE,FALSE,0.0950329482906284,0.844977286843164,-0.410865525466395,-0.56302710530313,0.336720973612189,-0.568048592246389,-0.249207416674757,0.504969620312005,0.336756540499082,1,0,3.98318658637474,6.5805755349217,5.03871308195307,4.5386066327375,4.1576484746147,5.18466937466838,3.46827540765133,3.14158034473616,3.74411272082243,4.70760350816947,NA,3.43141151919518,45,1,0,3,3.75,1,0,0,0,1,1,0.74737459859555,65,4830.09155637199,3368,1.89300033567068,3,7,6,3.79528192565876,4.10957980458144,4.1257952725139,27,65,75,3,4,4,4,6,6,6,4,6,6,5,4,5,6,5,NA,5,5,5,5,5,5,4,3,NA,4,2,2,2,2,4,3,3,3,3,3,3,3,4,3,3,4,4,3,4,2,3,3,4,4,3,3,2,3,4,0.610639233949222,1,7,5,6,6,5,6,4,NA,4,5,NA,4,4,5,3,6
69,"T2","IG",TRUE,FALSE,-0.206777558434613,0.454111606426901,-0.495318649957422,-0.573592901266938,0.822555275670508,0.765171106478037,0.62129368129029,-0.73735615732614,1.40510088443486,1,0,1.40097149272642,5.62333311864782,5.37220071440943,3.03921694320507,5.37644308213816,5.31110423028413,4.55549634142174,2.08013421935529,4.34234347516916,3.12421101362332,3.94671328894378,2.6252248767741,52,1,0,1,10.75,1,0,1,0,0,0,0.0952686704223823,-191,2875.63986652729,1744,0.10080918115512,2,4,5,3.56106145477714,4.01477900797249,4.18046479050766,23,56,48,2,2,1,1,6,5,5,NA,7,6,NA,6,3,NA,4,6,5,5,4,5,5,6,4,4,4,4,3,2,2,1,2,2,NA,2,4,5,4,3,3,3,3,4,4,2,2,NA,NA,2,3,4,5,4,2,NA,3,0.574442516811659,0,NA,4,3,4,4,5,6,4,4,6,5,2,6,4,5,5
70,"T2","CG",FALSE,FALSE,0.615730171899466,-1.68522831960001,-1.56863087948439,-2.04128252249959,-1.78299552177246,-0.0866019797643267,0.0197094405416154,-0.284664008444538,-1.54011526187675,0,0,3.0299041519934,2.89142090825823,3.32437159674009,0.772070026977237,1.07690916365795,3.89976885484142,3.98524366314487,1.94570028177135,2.24171674778979,1.87381453134217,NA,0.289073965218785,24,1,0,2,-17.25,1,0,0,1,0,0,-0.445033726482008,-487,5294.42532697566,2228,0.365149036660493,4,4,5,3.39448906063899,3.50836232370131,4.01766829385556,31,36,66,2,3,4,3,2,3,2,1,3,3,3,4,2,1,2,1,1,1,4,3,4,3,NA,4,4,4,0,2,2,2,2,2,2,2,3,2,NA,3,2,3,4,4,NA,3,2,3,3,3,2,5,5,5,1,1,1,0.53742984534375,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,"T2","CG",FALSE,FALSE,0.498048717208824,-2.65356300180832,-0.960601469130176,-0.601194521367544,0.102417715464801,-1.35879317628792,-0.198591400704405,-2.41318015619435,-0.90747330142285,0,0,2.1804113056912,2.12790387522079,4.17271061886593,3.44507630647348,3.85698060815861,NA,3.14241851547145,0.401224221251108,2.66591802886946,4.39885064345202,3.2052871992879,-0.0146590326204306,53,1,0,2,11.75,1,0,0,1,0,0,-1.05554092647094,-139,4103.31641017956,564,-1.19412945376564,1,1,2,3.31058293636109,3.4207984335714,3.96791659139669,23,35,60,3,2,NA,2,2,2,2,4,5,5,4,5,3,3,3,NA,4,4,2,3,NA,4,2,4,3,3,3,3,1,3,1,1,1,NA,2,2,3,4,2,2,3,4,5,3,4,2,3,3,5,3,3,3,1,1,1,0.53742984534375,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,"T2","IG",TRUE,FALSE,-1.23658870703596,0.246224682351275,0.242713942902932,1.49033420577233,0.308176752719386,0.509735143952923,-0.801841089693589,-0.12799901138536,-1.60774587894874,1,0,NA,NA,NA,5.54731814950831,3.78937178943117,NA,4.1653232213238,2.69409310760598,2.20234207805532,NA,NA,NA,25,1,0,2,-16.25,1,0,0,1,0,1,-0.121234689403512,-255,0,NA,-0.568461665186029,NA,NA,NA,3.55970353725916,3.98918585315809,4.16118746297002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.679178699175393,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,"T2","IG",TRUE,FALSE,-0.109003036240582,-0.363272819308821,-0.760314137839525,0.611715402547875,0.911418059149249,-0.295728832840538,0.190189396752525,1.95620862815834,0.727364825214278,1,0,2.51124719729693,3.97297758023691,3.82019797282095,4.05644451850348,4.73980376861603,4.01535017692949,4.41929055212978,3.22592416696831,3.37096452842427,4.25855390696862,3.25424886356643,2.89606334701957,47,0,0,1,5.75,0,1,1,0,0,1,-0.245248427648398,289,4791.94181334416,3550,1.76242725950177,3,7,7,3.72171264861258,3.87866148161102,4.09368384621396,26,82,45,2,4,3,2,5,3,3,5,3,4,3,4,4,6,4,4,5,4,5,3,4,5,4,4,4,4,2,2,1,3,3,3,NA,3,4,4,3,3,3,4,4,4,4,4,4,3,1,4,5,4,3,3,4,3,3,0.549833997312478,1,7,6,6,7,5,5,7,5,6,5,6,5,3,5,5,6
74,"T2","IG",TRUE,FALSE,1.95636081413014,0.774423029931258,1.54300671092275,1.51946276892529,0.805168912686555,0.789322200893047,1.41418393821785,0.996260730822854,-0.120352209958489,1,0,3.71551633204593,6.9820394589058,7.13952275365207,6.38901157576461,4.70981165282392,5.91826184192375,5.80105120995118,3.69187383348999,3.44120511932719,1.61738600812789,4.80837505270138,2.35569143958922,39,1,1,1,-2.25,1,0,1,0,0,1,1.272992632413,53,9165.30064935746,3090,1.67476273712748,3,5,7,3.77815047817891,4.18041860754633,4.26804765001461,49,60,51,4,5,NA,4,6,NA,NA,7,7,7,7,7,7,4,6,5,5,5,6,NA,6,5,4,4,4,4,3,0,1,3,4,4,3,4,3,4,4,4,4,4,3,4,4,1,2,2,2,3,1,5,5,4,2,4,3,0.750260105595118,1,7,6,5,7,4,3,4,7,4,3,3,6,4,6,5,4
75,"T2","CG",FALSE,FALSE,-0.818293758932411,-1.51603559849557,0.325190305370677,-1.09494858582334,0.280980522207125,-1.30140744296356,-0.8867199608036,-1.45071045811004,-1.3797455355876,0,0,2.13855829267998,3.19003205632525,5.54285598770254,2.09743552318218,5.65480941562106,3.22878661719423,2.84429923048932,1.17501354918117,2.03855532883626,2.18250548434193,2.65785040289025,0.545501041007856,45,0,0,2,3.75,0,1,0,1,0,1,-0.901136716897843,305,839.666985148171,1320,0.211141180045974,4,1,2,3.4105842675661,3.51120202451313,3.84844928934153,30,38,52,1,2,3,2,2,3,3,6,6,5,5,NA,1,1,1,6,6,6,3,3,3,2,3,2,3,3,3,3,2,2,1,1,1,1,2,NA,2,2,3,3,NA,4,5,NA,3,2,4,3,3,2,3,3,1,1,1,0.51249739648421,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,"T2","CG",FALSE,FALSE,-0.945355983322778,0.382418660212837,-0.316079775237736,0.644599114919109,1.21638156436842,0.647561770716074,1.83565627622072,1.15677753086441,-0.0519419170526629,0,0,0.342694993878808,6.0710775672082,5.40913816579395,6.84546095766623,4.76685469077143,5.59906009585155,4.96064835505223,2.80477526543715,3.20785139392138,3.3415690093095,5.49665605732657,2.46361581712211,21,1,1,2,-20.25,1,0,0,1,0,0,0.0482645377731392,-343,671.19776379028,1674,0.943696103930071,1,4,5,3.18687988487088,3.87230166693012,4.10582453034489,33,55,53,1,1,1,1,6,5,6,5,4,6,5,5,7,6,6,4,5,5,5,6,NA,6,4,4,4,4,1,2,2,0,3,2,3,3,3,3,3,4,3,3,3,4,4,4,3,2,4,NA,4,5,5,5,2,2,2,0.622459331201855,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,"T2","CG",FALSE,FALSE,-0.112125112259565,1.35589921414894,0.101993351592618,0.776596801191665,0.403646548965243,2.28551105862823,-0.596581850740385,0.796142384461978,0.735317176573691,0,0,2.43515979683228,6.53479907761054,5.29094785196969,5.16656934698993,4.34433603652118,6.77874344468225,4.1213632938351,2.95905789260045,3.85808392771556,5.2290053928741,4.13996150334634,2.5849882732449,43,1,1,2,1.75,1,0,0,1,0,1,0.742218411640277,141,3116.64858466253,4290,2.25180225496694,6,6,7,3.4051997739863,3.94648738659982,4.06056325112366,28,86,63,4,2,2,2,6,6,6,6,5,6,6,4,4,5,6,4,3,4,7,7,7,6,3,3,4,4,2,2,1,0,3,2,3,4,3,5,4,4,3,2,3,3,5,NA,1,1,2,4,5,3,NA,4,3,3,2,0.721115178022863,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,"T2","IG",TRUE,FALSE,-2.16553882838773,-2.69527735304928,-1.26533798759385,-1.42173593462059,-0.874964509778357,-1.6800032938575,-2.07930142497414,-1.75639612231109,-3.01380399117612,1,0,-1.0112161092121,2.44219518580122,3.61857638338668,3.08323748460521,2.86619592211598,2.91039110348444,2.48751432734023,1.33915869390608,1.08548624843307,2.29941145708223,2.89183659365039,0.645731195913144,46,0,0,1,4.75,0,1,1,0,0,1,-1.95735102740584,277,0,522,-1.24771012156084,1,0,3,3.44650002562553,3.75528244642875,3.9848737813516,36,NA,39,1,1,1,1,4,4,2,4,3,4,3,4,4,3,4,2,3,3,3,2,3,3,3,2,2,3,2,1,2,2,2,1,2,1,1,1,1,3,NA,3,2,4,5,3,3,2,2,4,2,4,3,3,1,1,1,0.549833997312478,1,5,5,4,4,5,4,NA,4,5,5,5,5,5,NA,5,6
