"id","timePoint","studyGroup","treatment_now","carryover_ig","z_habit","z_intention","z_attitude","z_injnorm","z_descnorm","z_pbc","z_intrinsic_mot","z_planning","z_selfcontrol","trt","carry","habit_latent","intention_latent","attitude_latent","injnorm_latent","descnorm_latent","pbc_latent","intrinsic_mot_latent","perceived_comp_latent","perceived_choice_latent","extrinsic_mot_latent","planning_latent","selfcontrol_latent","zimo_discat_latent","zimo_enjoy_latent","zimo_risk_latent","age","gender","prior_app","income","age_c","female","male","income_low","income_med","income_high","age_25_50","rand_pa","pa_driver_small","weeklyMET_minutes","treat_phase_pa","vpa_share","mpa_share","lpa_share","share_sum","lpa_met_week","mpa_met_week","vpa_met_week","lpa_min_week","mpa_min_week","vpa_min_week","pa_light_days","pa_mod_days","pa_vig_days","pa_light_minutes","pa_mod_minutes","pa_vig_minutes","weeklyMET_minutes_check","rand_steps","steps_day","habit_1","habit_2","habit_3","habit_4","intention_1","intention_2","intention_3","attitude_1","attitude_2","attitude_3","attitude_4","attitude_5","norm_inj_1","norm_inj_2","norm_inj_3","norm_desc_1","norm_desc_2","norm_desc_3","pbc_1","pbc_2","pbc_3","pbc_4","intrinsic_mot_1","intrinsic_mot_2","intrinsic_mot_3","perceived_comp_1","perceived_comp_2","perceived_comp_3","perceived_choice_1","perceived_choice_2","perceived_choice_3","extrinsic_mot_1","extrinsic_mot_2","extrinsic_mot_3","action_planning_1","action_planning_2","action_planning_3","action_planning_4","self_control_1","self_control_2","self_control_3","motivational_comp_1","motivational_comp_2","motivational_comp_3","motivational_comp_4","bmzi_fitness","bmzi_health","bmzi_body","bmzi_social","bmzi_competition","bmzi_distraction","bmzi_aesthetics","zimo_discat5","zimo_enjoy1","zimo_enjoy2","zimo_enjoy3","zimo_risk1","zimo_risk2","zimo_risk3","app_use_prob","app_use_yesno","app_use_days","tam_usefulness_1","tam_usefulness_2","tam_usefulness_3","tam_ease_1","tam_ease_2","tam_ease_3","tam_enjoyment_1","tam_enjoyment_2","tam_enjoyment_3","tam_trust_1","tam_trust_2","tam_trust_3","tam_future_use_1","tam_future_use_2","tam_future_use_3"
134,"T2","IG",TRUE,FALSE,1.23380869192366,-0.615564458326036,0.828561440454588,0.450806191347176,-0.0328759599337929,-0.562991681600012,-1.25436480158472,-0.362364949943894,0.109695598304343,1,0,4.30460325910082,NA,6.31675583627308,5.00441104808731,3.0828367933664,4.53854913508613,2.64284798514242,2.37280946515586,3.12269639133938,0.154086218369735,1.85220202922687,3.54815038382614,3.349448517758,4.39686377720324,3.51149623908872,43,0,0,3,2.73,0,1,0,0,1,1,-149.561408927331,15.3584212044145,644,1,0,0.26709464290645,0.73290535709355,1,471.991049968246,172.008950031754,0,157.330349989415,34.4017900063507,0,4,1,0,39,34,NA,638,-1015.38292349377,4863,3,5,5,5,6,5,6,6,6,5,7,7,5,4,5,3,3,3,5,5,6,6,3,2,2,2,4,2,4,3,NA,0,1,0,2,2,2,2,4,4,4,NA,3,2,2,4,5,5,3,3,5,4,3,5,5,4,3,4,3,0.47502081252106,1,7,5,5,3,4,4,5,3,5,3,5,4,4,5,6,4
135,"T2","IG",TRUE,FALSE,0.493464916657415,-0.384800000954475,0.695013660243985,-0.959629708319958,1.33757237411164,-0.834819637484639,-0.624221638244083,-0.467937319348152,-1.58502132470735,1,0,1.98300842331458,4.91116845317035,NA,3.62964980602089,4.80968572254801,3.71191642855516,3.73897285114057,2.90744707862174,2.81857343793989,1.48525272003594,2.65934961354449,2.43483185384751,3.7626774746551,2.99034296111019,1.99560473923265,41,1,1,1,0.729999999999997,1,0,1,0,0,1,-7.83469059256407,-12.7981415422385,348,1,0,0.233564826571383,0.766435173428617,1,266.719440353159,81.2805596468411,0,88.9064801177196,16.2561119293682,0,3,1,0,30,16,NA,350,-2275.38520214144,3324,2,2,2,1,6,4,5,6,5,6,7,6,4,3,4,4,6,5,4,4,3,4,3,4,4,4,3,3,2,4,3,2,2,2,3,3,3,2,2,2,3,4,4,3,NA,3,NA,NA,4,3,4,5,3,2,3,3,1,1,2,0.750260105595118,1,7,6,7,7,NA,3,4,4,5,6,3,5,6,NA,6,6
136,"T2","CG",FALSE,FALSE,2.24777096242423,0.13269313989857,1.33898778788055,-0.501678083172152,-0.128217579042776,0.621972712375543,1.31451998796251,1.21904053090418,-1.29805594971203,0,0,4.07651898516903,5.21910854392486,6.56356136779672,3.60264597810419,4.36136798320153,5.57068908394558,4.62096798781628,3.60059470079257,3.60728664486765,1.73044939395181,2.80786573753438,2.43545611526045,3.7365617118051,2.91601511759009,3.7193461345055,45,1,0,2,4.73,1,0,0,1,0,1,-71.2781763237501,47.099137112866,0,0,0,0.211473446656018,0.788526553343981,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,-2896.99057518193,NA,4,4,5,5,5,5,5,7,6,6,6,6,3,4,3,5,5,5,6,6,6,7,4,4,4,4,NA,3,4,NA,4,0,1,NA,3,2,3,2,2,2,2,3,4,4,4,3,4,4,3,3,4,3,4,3,3,3,4,4,3,0.645656306225795,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,"T2","CG",FALSE,FALSE,3.10401078090857,0.803694911505876,0.811168716677175,1.45258502019339,1.64188594332967,2.7677961069001,3.7149241959449,2.47713953677713,1.15190730907008,0,0,4.6755278103293,6.24043330515483,6.22890811916958,7.43797358518902,6.16676283341644,7.35192418158048,6.44923952642604,4.30500358532065,4.26211017786202,2.22056121469071,4.17981515538194,3.97008294902283,4.07220966332895,6.12009898465387,4.46633284126437,41,1,1,1,0.729999999999997,1,0,1,0,0,1,-386.038994217538,104.289620316204,379,0,0,0.218213781286031,0.781786218713969,1,296.296976892594,82.7030231074058,0,98.7656589641981,16.5406046214812,0,3,1,0,33,17,NA,382,847.572666229996,NA,5,5,4,5,7,6,7,6,6,6,7,6,7,7,7,5,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,3,2,1,4,4,4,4,5,4,4,5,4,5,4,5,5,NA,2,2,2,5,4,5,5,5,5,5,4,0.721115178022863,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,"T2","CG",FALSE,FALSE,0.407844674316566,0.102967423467044,-0.26182595475628,-0.217639397174154,-0.239410527181534,0.62791736731089,0.452398718687229,0.318448324348313,0.0969172308946192,0,0,NA,4.18261585782052,5.44199481356673,3.83666410215275,4.0022669330268,6.04314912536801,4.59097489214636,2.46099382839597,2.44176521096294,1.22736072674691,1.83501722082161,3.37371067657652,2.85040571041051,3.11872961529781,2.45453723441967,43,1,1,3,2.73,1,0,0,0,1,1,782.710704555436,9.10194995015542,1846,0,0.0221503918315284,0.168952820915729,0.808896787252743,1,1493.22346926856,311.886907410435,40.8896233210014,497.741156422854,62.3773814820871,4.54329148011127,7,2,0,71,31,NA,1801,-708.889095326579,NA,2,2,1,1,3,5,5,4,5,6,6,5,6,2,3,3,5,4,5,NA,6,7,4,4,4,2,3,NA,2,NA,2,2,1,1,2,1,2,1,3,2,4,3,4,3,3,4,5,4,2,2,1,5,3,3,3,3,2,3,1,0.657010462673499,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,"T2","CG",FALSE,FALSE,-1.13613751180222,-0.168720020893587,0.81553601566968,-0.240325317841124,1.18534650243897,0.423723228066178,-0.419721053469582,-0.787269673673291,0.0190804284082435,0,0,0.978999916738498,4.73269235863829,5.70703187495884,3.04964773062118,4.90567209899791,4.76264011829304,3.22105005755666,2.54648259503862,2.62716707069951,1.8325495143316,1.86157030619738,3.05639648883194,4.16404092561344,5.38282043132702,1.47669652337754,29,1,0,2,-11.27,1,0,0,1,0,1,-337.925547942804,-25.7595024553359,240,0,0,0.200278533771634,0.799721466228366,1,191.933151894808,48.0668481051922,0,63.9777172982693,9.61336962103844,0,2,0,0,32,NA,NA,192,-1945.47516795275,NA,1,2,1,1,5,5,5,5,5,5,6,5,2,4,3,4,5,4,5,5,NA,3,4,2,3,4,3,3,3,3,2,1,2,2,2,2,1,2,3,3,3,3,3,3,3,4,4,3,NA,4,4,3,4,5,4,4,2,2,3,0.645656306225795,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"T2","CG",FALSE,FALSE,-0.0736984182608801,-0.480939472860513,-0.565629918938878,0.166338830200012,-0.801629975186304,-0.928564034752084,-0.622163765630972,-0.0635285156905428,1.04473558924086,0,0,0.400795414756249,4.49332613446099,3.05628604229183,3.91594302731511,2.75873939389041,3.47569692972602,3.27500098587286,3.16451582636253,2.74591488897075,1.42601264951336,1.86599009819367,4.13734959423456,1.70487434095976,3.55131412132507,1.21235020882755,66,1,0,3,25.73,1,0,0,0,1,0,180.052989638,-47.3314616243129,649,0,0,0.17088394805789,0.82911605194211,1,538.096317710429,110.903682289571,0,179.36543923681,22.1807364579141,0,5,1,0,36,22,NA,650,-2911.59880232853,NA,1,1,1,1,5,5,4,2,3,2,2,3,3,5,4,3,3,3,3,2,4,4,3,3,3,NA,2,4,3,NA,2,2,2,1,2,NA,2,2,3,4,5,3,4,4,4,5,5,2,3,3,5,5,1,3,4,3,1,1,1,0.46257015465625,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,"T2","IG",TRUE,FALSE,-0.987083342968045,0.576381157908211,0.125479336861225,-0.424954082278222,-0.706370863824484,0.0539656052469271,-0.286244647912442,0.734940375234164,0.366659394133573,1,0,NA,NA,NA,4.43523934768608,2.46930914186742,NA,NA,NA,NA,NA,2.74598177531107,3.56390008124514,3.44437324476877,2.79915484143167,3.31635471800836,25,1,1,2,-15.27,1,0,0,1,0,1,-31.9613278964419,37.4914323795729,NA,1,0.0237592350086197,0.293549109767191,0.682691655224189,1,481.297616933053,206.95212238587,16.7502606810769,160.432538977684,41.3904244771739,1.86114007567521,NA,NA,NA,NA,NA,NA,690,-1573.11077210824,4176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,3,2,3,0.750260105595118,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,"T2","CG",FALSE,FALSE,0.0342267348557251,-0.0318648122308665,-0.604900972722175,-0.121802698631126,-0.376818173962788,0.79526568994805,-0.74101785393863,-0.857705315835814,-0.972250946847549,0,0,2.5726466859611,5.44483309449015,3.52198135114011,4.8598488205517,3.84440472146416,5.3408231167944,3.06276785866285,2.65107408463855,2.25703274337253,1.76089166952038,1.5989484076462,2.82558741297734,1.93075810425279,3.73169535736044,3.43147645947693,44,0,0,2,3.73,0,1,0,1,0,1,38.59515103079,7.8215873256117,210,0,0,0.205872927140445,0.794127072859556,1,166.766685300507,43.2333146994933,0,55.5888951001689,8.64666293989867,0,2,0,0,28,NA,NA,168,-839.663907705276,NA,3,3,3,3,6,NA,NA,2,5,3,5,4,6,5,4,5,4,4,5,5,5,5,3,NA,2,3,3,3,2,3,2,2,2,1,1,2,2,2,3,3,2,4,3,3,NA,4,4,4,3,1,4,3,3,4,5,4,4,4,4,0.51249739648421,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,"T2","IG",TRUE,FALSE,0.492620112008818,1.67865499070918,0.329549542028216,-0.33563027071091,0.966447937791817,1.09944625467124,0.164536582951735,0.527888346255193,0.388140338094999,1,0,1.52162122367895,6.50008466021252,6.04131385880742,3.70459841569279,5.04107268272368,6.81891475402109,3.35955116841409,2.60342197732167,3.56634685682801,2.56795390445511,2.19675223703238,3.61975316031474,4.847645331095,2.15273559710562,3.28658314073721,36,0,0,2,-4.27,0,1,0,1,0,1,-458.54764467193,21.2283175946045,0,1,0,0.232702636420727,0.767297363579273,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,-370.751489106064,4236,1,1,2,2,6,6,6,6,5,6,6,5,4,4,4,5,6,5,7,7,7,6,NA,4,4,3,3,2,4,4,4,3,3,1,2,3,2,2,3,4,3,4,4,3,3,NA,5,3,1,2,4,2,4,3,2,3,4,4,3,0.549833997312478,0,NA,4,NA,4,5,5,5,4,5,4,5,5,6,6,6,4
144,"T2","CG",FALSE,FALSE,-0.178244851068663,-0.809816743872131,-0.150178374011063,0.355424093953829,0.437500421178241,-1.33677986884765,-0.795738353088891,-0.349544382757305,-0.661993310162703,0,0,1.10931713883374,2.34351036527936,5.05521143846021,3.70928294132995,4.01785468992064,3.24307045028586,NA,2.62094318195519,1.66596129824956,1.29290814448314,1.86345259646604,3.32001916328345,2.84126722236962,2.8086224317346,3.50606949264506,18,0,0,2,-22.27,0,1,0,1,0,0,19.1385394760658,-61.6567276911544,808,0,0.0042736632283777,0.167609653584659,0.828116683186963,1,669.118280015066,135.428600096405,3.45311988852918,223.039426671689,27.0857200192809,0.383679987614354,6,1,0,37,27,NA,801,87.6681625677207,NA,1,2,1,1,2,NA,2,6,5,6,4,4,6,3,5,5,5,2,4,2,4,4,3,3,4,2,3,2,2,2,1,1,2,NA,2,2,2,1,3,4,2,3,NA,3,3,5,4,3,2,2,4,3,3,3,3,3,4,4,3,0.401312339887548,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,"T2","CG",FALSE,FALSE,-1.82517964640243,-0.63750148490996,-0.931719805056215,0.947692687038531,0.65278958053554,-1.08733169116966,-0.0118496008694294,-0.339543187637189,0.108738004677285,0,0,0.618198471753952,3.51082044883299,4.3521838554587,6.17054532802491,5.19862385250738,3.41644897117407,3.7420238974953,2.54384343590823,3.1560652485597,1.18677444080259,2.37147999492677,3.39487628854576,0.504338133964676,1.8597270806842,2.71325791081881,37,0,0,3,-3.27,0,1,0,0,1,1,245.378065256722,-50.053737997139,1442,0,0.00341337776742876,0.200133568588644,0.796453053643927,1,1148.48530335454,288.592605904825,4.92209074063227,382.828434451514,57.718521180965,0.546898971181363,7,2,0,55,29,NA,1445,-3557.48067500094,NA,1,1,1,1,4,5,5,6,4,5,4,3,6,6,7,NA,6,5,4,4,2,4,3,3,4,1,3,2,3,3,2,3,2,0,3,2,3,2,3,4,4,4,3,3,3,5,4,4,1,2,4,3,1,2,2,1,2,3,2,0.437823499114202,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,"T2","IG",TRUE,FALSE,-1.68673408329281,-0.0761218620755746,-0.00337340867195382,-0.146095382566485,-1.49543106478909,-0.577623194487526,1.67137370995009,1.29111088440124,-0.786357455881199,1,0,-0.980700891941696,5.54042791590807,6.03325649751951,4.20692107005551,2.02284251138432,4.2332524070159,4.94697462205277,4.30408570286669,NA,2.19384847318962,3.21444979653798,2.86253189297846,4.44942094336639,4.55532067864957,2.13799674676285,32,0,0,3,-8.27,0,1,0,0,1,1,-502.037563228938,-28.7511044565316,139,1,0,0.264516553729773,0.735483446270227,1,102.232199031562,36.7678009684384,0,34.0773996771872,7.35356019368768,0,1,0,0,34,NA,NA,102,301.977299275308,5589,1,1,1,1,5,6,6,6,7,7,6,7,3,3,5,3,2,1,5,3,5,4,4,4,4,4,4,4,4,4,4,2,1,3,3,3,4,3,3,2,3,4,3,3,4,NA,5,4,3,3,5,1,4,4,5,5,1,2,2,0.47502081252106,0,NA,5,5,4,5,4,5,6,4,4,4,4,5,6,5,4
147,"T2","CG",FALSE,FALSE,-1.48716672049506,-1.11216906261499,-2.28681022700132,-0.151464985593853,-0.819332060529696,0.00661302171888475,-0.0852575122303102,-0.705091356051313,-0.349406306738095,0,0,0.189012139645749,4.72080434083999,2.68970689572552,3.98081040435272,3.49988799652734,5.24712549258153,4.16012174825681,NA,3.07952205526837,1.36138656180118,1.65363422932788,2.77493955677354,1.53312657389284,4.14454451631746,3.25087406938099,34,0,0,2,-6.27,0,1,0,1,0,1,98.0030035145008,-21.5991735808881,830,0,0.0271047287900001,0.171708527877927,0.801186743332073,1,664.984996965621,142.518078138679,22.4969248957001,221.661665655207,28.5036156277358,2.49965832174445,6,1,0,37,29,NA,811,-2670.7955439302,NA,1,1,1,1,4,5,5,2,4,3,3,2,3,3,2,2,2,3,4,6,5,NA,NA,4,4,3,3,3,4,4,3,2,0,2,2,NA,2,2,NA,3,2,4,2,2,NA,4,5,2,3,2,4,4,1,5,3,4,3,3,3,0.51249739648421,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,"T2","CG",FALSE,FALSE,-1.44761226266977,0.493932480047837,-0.287088030100088,-0.0646834712428503,-0.364353216553685,0.0285392615444927,-0.613386617762597,-0.285398617319526,0.0687217044756094,0,0,0.645067324844522,6.53073364369939,5.11131163542455,3.51376599700948,3.35646810505246,4.08077471095936,2.81419086748966,2.93446014837767,2.7139425976784,2.24110369136568,2.38028979383074,3.36446643945803,2.80647952504891,1.41661854644185,2.73290702631817,44,1,0,3,3.73,1,0,0,0,1,1,-74.8644563764635,-21.5715545018673,655,0,0.00649468070128933,0.207919913567603,0.785585405731108,1,514.558440753876,136.18754338678,4.25401585934451,171.519480251292,27.2375086773559,0.472668428816056,5,1,0,34,27,NA,645,2588.66172754227,NA,1,2,1,1,7,6,7,6,5,5,6,6,NA,NA,4,5,3,4,6,4,5,4,3,2,2,3,3,3,3,2,3,1,3,3,2,2,2,3,3,4,3,3,3,3,4,5,5,3,1,2,5,4,3,1,2,1,3,3,2,0.574442516811659,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,"T2","IG",TRUE,FALSE,0.733703823977724,-0.201696250533103,0.149905731237296,-1.26143496783626,0.21241420517157,0.239573873528361,-0.0667056449306366,-0.962639196765704,-1.01801572652316,1,0,4.64708654931152,4.25711177514278,5.13373827372993,2.82604023755196,4.506487871194,NA,3.37151097610582,3.55639156832401,3.40803084301575,1.98233944426006,1.72003142694628,2.92341110765109,3.83149281848375,4.39020466432091,1.95382713517212,37,1,1,2,-3.27,1,0,0,1,0,1,-313.478249349681,20.8515950617821,235,1,0,0.238583792401478,0.761416207598522,1,178.932808785653,56.0671912143473,0,59.6442695952176,11.2134382428695,0,2,0,0,30,NA,NA,180,-3274.66266526078,1966,5,4,4,4,4,4,4,6,5,6,6,5,3,4,3,5,4,4,5,4,NA,4,4,4,4,4,4,3,3,3,4,2,3,3,2,2,2,2,3,4,2,3,4,3,3,5,4,1,2,2,2,5,4,5,4,4,1,2,2,0.750260105595118,1,7,7,7,7,5,6,4,6,5,4,6,6,4,NA,5,5
150,"T2","CG",FALSE,FALSE,-0.535616977199313,-0.411258431789546,0.433182718429161,-1.44705612574185,-2.0028992154541,0.889044916485703,-0.180486807364389,1.41439366197912,-0.0870246658694128,0,0,3.08275114266034,4.00216055217123,5.79172272431445,2.72753721710632,1.76477412069275,6.04166684062176,3.44027073762192,2.97658671814071,3.27284721287939,NA,3.70852322977749,3.36253348855776,2.58011953175732,4.87643799009318,2.56716853103941,44,1,1,1,3.73,1,0,1,0,0,1,235.635362807016,9.84974694986978,873,0,0.016748852469027,0.170914993081242,0.812336154449731,1,709.169462834615,149.208788959924,14.6217482054606,236.389820944872,29.8417577919848,1.62463868949562,7,1,0,34,30,NA,864,2751.62254715503,NA,3,4,3,3,5,5,3,5,6,5,6,6,4,3,2,2,1,2,7,6,7,7,3,4,4,3,3,2,3,4,4,1,3,1,3,4,4,3,4,3,3,3,4,4,3,NA,NA,NA,5,4,4,3,3,5,5,5,3,3,3,0.721115178022863,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,"T2","CG",FALSE,FALSE,-0.220091153808392,-0.521562117071205,-0.953531037435078,-0.768624868726487,0.374676408663501,0.663022640176863,-0.724467576804645,0.354211319091335,-0.761670885176329,0,0,3.08088767131463,5.0226562167647,4.11146326240817,3.95025329253866,4.88020444405321,6.15517696974006,2.25400633663974,2.58529790120531,3.24233909936423,1.53523086934232,2.17644366287652,2.57855357993148,1.6251824209726,3.16494123646566,1.50743576498424,43,1,1,2,2.73,1,0,0,1,0,1,182.841898545096,7.97812515188342,686,0,0.0258295033522882,0.17004179071635,0.804128705931362,1,551.632292268914,116.648668431416,17.7190392996697,183.877430756305,23.3297336862832,1.96878214440774,5,1,0,37,23,NA,670,-852.59479457139,NA,3,3,3,4,6,3,5,4,3,3,4,5,3,4,NA,5,5,6,5,7,7,5,2,3,3,3,2,3,4,3,3,1,2,NA,2,2,2,2,3,3,3,2,3,3,3,4,4,3,2,1,3,NA,2,4,4,3,1,1,2,0.721115178022863,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,"T2","CG",FALSE,FALSE,-0.0437692314113094,-1.15323062523022,-1.0231281577581,-1.19232700138315,-0.982792198111899,-1.02221723671364,0.314002289758386,0.311556800829566,-0.895284662653406,0,0,3.39991695520663,3.61268426725395,4.41645500527104,2.90558878773926,2.581452932544,4.71679740750743,3.55263974602924,3.79562674943664,2.53545716273101,1.66174230593931,2.81661934297971,2.70879731314531,3.80398436582301,5.56068350011052,3.39245049214862,31,1,1,1,-9.27,1,0,1,0,0,1,-117.155566025934,-0.37740439305586,278,0,0,0.176992389503866,0.823007610496134,1,228.796115717925,49.2038842820749,0,76.265371905975,9.84077685641497,0,2,0,0,38,NA,NA,228,-1396.88802791425,NA,4,4,4,3,4,4,2,4,4,5,5,4,3,2,4,3,1,3,4,4,6,6,4,4,NA,3,4,3,3,1,3,2,2,1,3,NA,4,2,3,3,3,4,4,3,3,4,4,3,3,1,3,2,3,5,5,5,3,2,3,0.721115178022863,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,"T2","IG",TRUE,FALSE,-0.958078750386921,-0.353304116227019,0.0507875276614881,-1.26340529795278,-1.09780029200017,0.075436771999619,-0.103145159389327,1.14478992586954,-0.231853491407287,1,0,1.36509029445685,5.19831149238936,5.89084562496784,3.01531942190923,3.44944322849354,5.54586512711087,3.60238429541182,NA,2.66645856970128,1.33951126220642,2.91930202781447,2.85008075871,2.47590525688367,3.31655567669319,1.58514133345093,52,0,0,2,11.73,0,1,0,1,0,0,141.140987463246,-3.71338776585037,952,1,0.0122802990605123,0.269918196862563,0.717801504076924,1,683.347031881232,256.96212341316,11.6908447056077,227.782343960411,51.3924246826321,1.29898274506753,7,2,0,33,26,NA,953,1873.1148713145,5532,1,1,1,1,5,6,6,6,7,6,5,NA,2,2,3,3,2,6,5,6,4,6,3,4,3,3,3,3,2,3,2,1,0,1,3,2,NA,3,3,2,3,3,NA,4,3,4,5,4,1,2,4,3,3,2,4,4,2,2,2,0.437823499114202,0,NA,6,6,5,5,5,4,6,5,5,5,4,5,5,6,6
154,"T2","IG",TRUE,FALSE,1.05012664516892,-1.87354565004209,-0.00599858609040632,-0.0311532993189542,0.337799774872175,-0.962760718836358,-0.866296228985341,-0.286288748997179,0.148878093109604,1,0,4.84428509533345,3.53891884487523,5.26520744286639,5.10237944612635,4.87547725847328,4.4066845829297,3.61015139581145,2.85792625840623,2.90947363250407,1.4398146179688,2.20496273139437,3.26692780706828,3.42614531324157,3.07163743700769,3.77296744730013,19,1,0,2,-21.27,1,0,0,1,0,0,423.68253089652,17.1315889792354,1328,1,0.0289261021080315,0.305401362515047,0.665672535376921,1.02152329240227,884.013126980551,405.573009419983,38.4138635994658,294.67104232685,81.1146018839965,4.26820706660731,7,3,0,42,27,NA,1287,1360.68970426569,5947,5,4,4,5,4,3,4,6,5,5,6,6,6,5,3,NA,4,6,4,5,4,4,4,3,4,NA,NA,3,3,3,2,2,2,1,3,3,2,2,3,3,NA,NA,4,3,3,5,4,2,3,2,2,3,3,3,3,3,4,4,4,0.574442516811659,0,NA,4,5,4,5,5,NA,4,4,5,6,5,NA,6,4,5
155,"T2","IG",TRUE,FALSE,-0.590638564608058,0.409703504334832,1.05210508888936,-0.346009611584903,1.26885148914906,-0.0384912949237254,1.73364225463939,2.2731351300081,0.59094234174729,1,0,2.21635762560325,6.48512999585185,5.97272158027515,3.53491319356401,6.86264884762086,5.56898901663132,4.4277800105593,3.4905979599643,3.88998857407368,2.00634606233727,4.21853101364979,3.83539322595788,4.85914110044375,4.98188563962587,0.739799250182267,41,1,1,3,0.729999999999997,1,0,0,0,1,1,258.876584626298,32.4597813236962,977,1,0.00438252140767872,0.221589750056155,0.774027728536166,1,756.225090779834,216.493185804863,4.28172341530211,252.075030259945,43.2986371609727,0.475747046144679,7,2,0,36,22,NA,976,-374.412839548903,4852,2,2,3,2,5,7,6,6,5,6,7,6,4,NA,5,7,7,6,7,5,6,5,4,4,4,3,4,3,4,4,4,2,2,2,4,4,4,4,4,4,4,4,4,4,4,5,4,5,3,2,1,1,5,5,5,5,1,2,1,0.689974481127613,0,NA,6,6,6,4,5,5,5,4,5,5,4,4,4,4,6
156,"T2","IG",TRUE,FALSE,-0.306707970187241,0.604816934158705,0.448160708966561,0.98777069677068,-0.045838401651519,-0.0607496613660129,0.00921270416793414,0.0480322496991051,0.361602637308043,1,0,4.09443852409271,7.05926334806499,5.35474501301002,5.11944513241991,3.37455168428065,4.63054574489617,3.66549858499456,3.06578497398427,3.17918796832949,1.71114073502877,2.86951750316202,3.45281288402236,2.90666195731633,3.93744751343752,3.93404281978334,44,1,1,1,3.73,1,0,1,0,0,1,11.8080948771,47.9151130196493,911,1,0.00533492823131382,0.305499388165772,0.689165683602914,1,627.829937762255,278.309942619018,4.86011961872689,209.276645920752,55.6619885238036,0.540013290969655,6,2,0,35,28,NA,910,1579.11894398109,6320,5,2,4,3,7,7,7,5,7,6,7,7,7,5,5,4,3,4,5,3,5,3,4,4,3,3,3,3,4,2,4,NA,2,2,3,3,2,3,3,3,4,4,4,4,4,4,4,4,4,3,4,3,2,5,4,4,4,5,3,0.750260105595118,0,NA,4,5,4,6,4,4,6,4,4,5,3,NA,3,6,6
157,"T2","CG",FALSE,FALSE,-0.644051117002881,-1.32613814490955,-0.577613288095232,-0.108657332247777,0.0636135265415862,-1.3300323699446,-2.0632226953536,-1.49511790307907,0.393728905985353,0,0,1.76723049144772,3.48796400121488,4.14796814700323,3.74876340177451,3.82765177750082,3.25142206954702,1.57586603371603,2.87238138984822,2.32502988568268,1.26599045713276,1.14655365363603,3.30435657243877,2.46648584909039,3.70001203601836,2.14698975618153,22,1,1,1,-18.27,1,0,1,0,0,0,-507.40607021835,-61.2566616571274,182,0,0,0.227746275719255,0.772253724280745,1,140.550177819096,41.4498221809044,0,46.8500592730319,8.28996443618089,0,1,0,0,47,NA,NA,141,-4171.61759635095,NA,2,2,1,1,4,3,3,4,5,3,4,4,5,4,4,NA,4,4,3,3,3,3,2,2,1,2,3,3,3,3,1,1,1,0,1,1,1,1,3,4,3,2,NA,3,3,5,4,2,1,1,3,4,3,4,4,4,3,2,3,0.622459331201855,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
